website,category,article_number,image number,alt,article_heading,article_url,['content']
https://people.com/,people_in_article,5,3,"Margaret Qualley, Taylor Swift, Suki Waterhouse and Tyla attend the 2024 MTV Video Music Awards at UBS Arena on September 11, 2024 in Elmont, New York.",1,https://people.com/taylor-swift-reaction-to-katy-perry-2024-vmas-quip-goes-viral-8710777,"Swift was seen smiling as she turned to friend Jack Antonoff, who pointed at her Christopher Polk/Billboard via Getty; Gilbert Flores/Billboard via Getty  Part of Katy Perry's speech at the 2024 MTV Video Music Awards seemed to resonate with Taylor Swift.
  Perry, 39, received the Video Vanguard Award on Wednesday, Sept. 11 , and in her acceptance speech, quipped that the LGBTQ+ community had taught her “that you can be both kind and c---.”
  In a moment that quickly went viral on social media, Swift, 34, seemed to agree. When Perry said the line, Swift was caught on video shared by Bustle turning to her friend and collaborator Jack Antonoff, who was seated beside her, and smiling. Antonoff, 40, then pointed to the “Anti-Hero” singer as she nodded.
  Swift was seen dancing and singing along to Perry's hits like “E.T.,” “Teenage Dream” and “California Gurls” as the Vanguard winner performed a medley of her biggest songs. The support from the crowd came months after Perry caught an Eras Tour show in Sydney, Australia, in March.
 John Shearer/Getty  The “Firework” singer shared a photo of herself backstage with Swift during the Eras tour, along with video of herself singing along to “Bad Blood,” which is thought to be about their previously rocky friendship.
  Check out all of PEOPLE's full MTV VMAs coverage here.
  Perry opened up in 2020 about why she and Swift decided to put aside their differences, telling Howard Stern the two were now “super friendly.”
  “Gossip in life can take the elevator but the truth takes the stairs. It just takes time,” Perry said  at the time, adding that their feud was exaggerated by the media.
  ""What I’m so grateful for is we did get to make up publicly and got to be an example of redemption for young girls,” she continued. ""I always wanted the best for her and now we can talk about the best we want for each other.”
 Noam Galai/Getty  Swift headed into the VMAs as the most-nominated artist of the night, with 12 nominations, and went home with wins in the video of the year, best collaboration, song of the summer, artist of the year, best pop, best direction and best editing categories.
  “There is a very clear reason why Post Malone is everyone in music’s favorite person,"" she said onstage while accepting the best collaboration win. ""You are so ridiculously talented, you are so versatile and you are the most down to earth person. Honestly so unfailingly polite, it has taken me forever to get him to stop calling me ma'am.""
  In response, Malone joked, “Yes, ma’am,” and said that Swift “is absolutely one of the most kind and talented people I’ve ever had the honor of knowing.”
  The 2024 MTV VMAs aired on Sept. 11 at 8 p.m. ET/ PT live from the UBS Arena in New York.
"
https://people.com/,people_in_article,6,1,Rebecca King-Crews terry crews new york 09 10 21,2,https://people.com/terry-crews-wife-rebecca-3-miscarriages-agt-exclusive-8710816,"After an 'America's Got Talent' act gave an emotional drone show of a story about losing a child, Crews spoke to PEOPLE about its 'meaningful' impact Gabrielle Rockson is a staff writer-reporter for PEOPLE. She joined PEOPLE in 2023 and covers entertainment and human interest stories. She's interviewed David Beckham, Zendaya, Timothée Chalamet and many others. Her previous work can be found in OK! Magazine, MyLondon, GRM Daily, and more. Santiago Felipe/Getty  Terry Crews is opening up about family heartbreak.
  Speaking exclusively to PEOPLE during the America’s Got Talent Semi Finals 2 on Wednesday, Sept. 11, the show’s host spoke about Sky Elements’ emotional drone show, which illustrated a story about losing a child.
  Terry, 56, then opened up about how he and his wife Rebecca King-Crews previously experienced three miscarriages.
  “Me and my wife, we know what it's like to lose a child,” he tells PEOPLE. “We've had three miscarriages. It's one of those things where it was so meaningful and special because the dedication is just, it's a way to process these things.”
  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from juicy celebrity news to compelling human interest stories.
  ""And how he brought that up, I was like, 'Wow,' "" Terry says of the performance, which was presented alongside the song ""Butterfly"" by Lily Meola. “I think the show needed it. ... This is the perfect AGT show today.”
  “We balanced out everything,” he continues. “We had the laughs, we had the dedications, we had the fun, we had the dancing. It was just all over the place and it was perfect.”
  Terry and Rebecca, 58, have been married since 1989 and share five children: Naomi, 37, Azriél, 33, Tera, 26, Wynfrey, 21, and Isaiah, 19.
  The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now!
 AGT/Youtube  Speaking about what helps him channel difficult events in life, the father of five says, “One thing I do is music.”
  “I sit in a room and listen to music and it helps me process ... all the things I'm feeling,” Terry explains. “Then the other thing is I just talk to my wife. We talk it out. We have really, really nice long, deep conversation. Turn the TV off, turn the phone off and let's just talk it through.""
  He adds, “And it's amazing what that does. You know what I mean? Definitely. It really, truly, you turn around an hour later you're like, 'Wow, I can handle anything.' ""
"
https://people.com/,people_in_article,6,2,"drone act sky elements, america's got talent AGT 09 11 24",2,https://people.com/terry-crews-wife-rebecca-3-miscarriages-agt-exclusive-8710816,"After an 'America's Got Talent' act gave an emotional drone show of a story about losing a child, Crews spoke to PEOPLE about its 'meaningful' impact Gabrielle Rockson is a staff writer-reporter for PEOPLE. She joined PEOPLE in 2023 and covers entertainment and human interest stories. She's interviewed David Beckham, Zendaya, Timothée Chalamet and many others. Her previous work can be found in OK! Magazine, MyLondon, GRM Daily, and more. Santiago Felipe/Getty  Terry Crews is opening up about family heartbreak.
  Speaking exclusively to PEOPLE during the America’s Got Talent Semi Finals 2 on Wednesday, Sept. 11, the show’s host spoke about Sky Elements’ emotional drone show, which illustrated a story about losing a child.
  Terry, 56, then opened up about how he and his wife Rebecca King-Crews previously experienced three miscarriages.
  “Me and my wife, we know what it's like to lose a child,” he tells PEOPLE. “We've had three miscarriages. It's one of those things where it was so meaningful and special because the dedication is just, it's a way to process these things.”
  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from juicy celebrity news to compelling human interest stories.
  ""And how he brought that up, I was like, 'Wow,' "" Terry says of the performance, which was presented alongside the song ""Butterfly"" by Lily Meola. “I think the show needed it. ... This is the perfect AGT show today.”
  “We balanced out everything,” he continues. “We had the laughs, we had the dedications, we had the fun, we had the dancing. It was just all over the place and it was perfect.”
  Terry and Rebecca, 58, have been married since 1989 and share five children: Naomi, 37, Azriél, 33, Tera, 26, Wynfrey, 21, and Isaiah, 19.
  The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now!
 AGT/Youtube  Speaking about what helps him channel difficult events in life, the father of five says, “One thing I do is music.”
  “I sit in a room and listen to music and it helps me process ... all the things I'm feeling,” Terry explains. “Then the other thing is I just talk to my wife. We talk it out. We have really, really nice long, deep conversation. Turn the TV off, turn the phone off and let's just talk it through.""
  He adds, “And it's amazing what that does. You know what I mean? Definitely. It really, truly, you turn around an hour later you're like, 'Wow, I can handle anything.' ""
"
https://people.com/,people_in_article,7,1,"Adam Driver, Francis Ford Coppola, Nathalie Emmanuel, Giancarlo Esposito and DB Sweeney",2,https://people.com/francis-ford-coppola-sues-variety-libel-15-million-dollars-over-megalopolis-story-8710787,"A July 26 article published by 'Variety' alleged inappropriate behavior by the director towards female extras  Daniele Venturelli/Daniele Venturelli / Getty  Francis Ford Coppola is suing Variety for libel after the Hollywood trade outlet published a story that alleged inappropriate behavior by the director towards female extras on the set of his upcoming film Megalopolis.
  The suit, which was filed in the Superior Court of California, Los Angeles on Wednesday, Sept. 11 and reviewed by PEOPLE, names Variety and executive editors Tatiana Siegel and Brent Lang. Siegel and Lang appear on the byline for the article, which was initially published on July 26, 2024 and remains live on the Variety website.
  In the suit, Coppola, 85, claims that Variety knew the allegations leveraged against him were ""false"" and they were made to ""harm Coppola's reputation and cause him severe emotional distress."" He further says ""harm has been caused"" and he is seeking no less than $15 million in damages and a jury trial.
  On Wednesday night, a rep for Coppola issued the following statement on behalf of the director to PEOPLE.
  “Nothing in my 60+ years career can equal the painstakingly difficult, yet artistically triumphant journey of bringing Megalopolis to the screen. It was a collaboration of hundreds of artists, from extras to box office stars, to whom I consistently displayed the utmost respect and my deepest gratitude,"" the statement read.
  ""To see our collective efforts tainted by false, reckless and irresponsible reporting is devastating. No publication, especially a legacy industry outlet, should be enabled to use surreptitious video and unnamed sources in pursuit of their own financial gain,"" it continued. ""While I have no intention of litigating this in the media, I will vigorously defend my reputation and have trust in the courts to hold them accountable.""
  Reps for Variety and its parent company PMC did not immediately respond to PEOPLE's request for comment.
 AaronP/Bauer-Griffin/GC Images  The Variety story published in July, which is at the center of Coppola's complaint, cited anonymous sources that claimed the director tried to kiss female extras in a nightclub scene that were ""topless"" or ""scantily clad."" The source was also allegedly reported as claiming at one point after multiple takes, that Coppola grabbed a microphone and said out loud, ""Sorry, if I come up to you and kiss you. Just know it’s solely for my pleasure.""
  The lawsuit also complains about the Variety article's inclusion of video footage reportedly from the scene in question, where Coppola seemingly kisses and dances with female extras while filming in a night club. Siegel and Lang wrote that the video corroborated claims that Coppola was trying to kiss extras that initially surfaced in an article by The Guardian on May 14.
  Background actress Rayna Menz, who appears in the footage, refuted the claims against Coppola in an Instagram message. Menz told Variety's sister publication Deadline that the director “was nothing but professional, a gentleman, he was like this cute Italian grandfather, running around the set.""
  In the court filings, Coppola’s attorneys asserted that before filing the lawsuit, he “provided evidence to Variety that the above allegations were false and Coppola requested that the allegations be retracted. Variety refused and doubled down. It repeated the same allegations and thereby emphasized its malice toward Coppola. In order to clear his name and obtain a public determination of the falsity of Variety’s allegations, Coppola has brought this case.""
 Robert Okine/Getty  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer​​, from celebrity news to compelling human interest stories.
  Megalopolis is a sci-fi epic that stars Adam Driver, Nathalie Emmanuel, Giancarlo Esposito and DB Sweeney. The film screened on Sept. 9 at the Toronto International Film Festival with Coppola and the stars in attendance.
  The film is set to be released on Sept. 27.
"
https://people.com/,people_in_article,7,2,"Francis Ford Coppola attends the red carpet at the Taormina Film Fest 2022 on June 26, 2022",2,https://people.com/francis-ford-coppola-sues-variety-libel-15-million-dollars-over-megalopolis-story-8710787,"A July 26 article published by 'Variety' alleged inappropriate behavior by the director towards female extras  Daniele Venturelli/Daniele Venturelli / Getty  Francis Ford Coppola is suing Variety for libel after the Hollywood trade outlet published a story that alleged inappropriate behavior by the director towards female extras on the set of his upcoming film Megalopolis.
  The suit, which was filed in the Superior Court of California, Los Angeles on Wednesday, Sept. 11 and reviewed by PEOPLE, names Variety and executive editors Tatiana Siegel and Brent Lang. Siegel and Lang appear on the byline for the article, which was initially published on July 26, 2024 and remains live on the Variety website.
  In the suit, Coppola, 85, claims that Variety knew the allegations leveraged against him were ""false"" and they were made to ""harm Coppola's reputation and cause him severe emotional distress."" He further says ""harm has been caused"" and he is seeking no less than $15 million in damages and a jury trial.
  On Wednesday night, a rep for Coppola issued the following statement on behalf of the director to PEOPLE.
  “Nothing in my 60+ years career can equal the painstakingly difficult, yet artistically triumphant journey of bringing Megalopolis to the screen. It was a collaboration of hundreds of artists, from extras to box office stars, to whom I consistently displayed the utmost respect and my deepest gratitude,"" the statement read.
  ""To see our collective efforts tainted by false, reckless and irresponsible reporting is devastating. No publication, especially a legacy industry outlet, should be enabled to use surreptitious video and unnamed sources in pursuit of their own financial gain,"" it continued. ""While I have no intention of litigating this in the media, I will vigorously defend my reputation and have trust in the courts to hold them accountable.""
  Reps for Variety and its parent company PMC did not immediately respond to PEOPLE's request for comment.
 AaronP/Bauer-Griffin/GC Images  The Variety story published in July, which is at the center of Coppola's complaint, cited anonymous sources that claimed the director tried to kiss female extras in a nightclub scene that were ""topless"" or ""scantily clad."" The source was also allegedly reported as claiming at one point after multiple takes, that Coppola grabbed a microphone and said out loud, ""Sorry, if I come up to you and kiss you. Just know it’s solely for my pleasure.""
  The lawsuit also complains about the Variety article's inclusion of video footage reportedly from the scene in question, where Coppola seemingly kisses and dances with female extras while filming in a night club. Siegel and Lang wrote that the video corroborated claims that Coppola was trying to kiss extras that initially surfaced in an article by The Guardian on May 14.
  Background actress Rayna Menz, who appears in the footage, refuted the claims against Coppola in an Instagram message. Menz told Variety's sister publication Deadline that the director “was nothing but professional, a gentleman, he was like this cute Italian grandfather, running around the set.""
  In the court filings, Coppola’s attorneys asserted that before filing the lawsuit, he “provided evidence to Variety that the above allegations were false and Coppola requested that the allegations be retracted. Variety refused and doubled down. It repeated the same allegations and thereby emphasized its malice toward Coppola. In order to clear his name and obtain a public determination of the falsity of Variety’s allegations, Coppola has brought this case.""
 Robert Okine/Getty  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer​​, from celebrity news to compelling human interest stories.
  Megalopolis is a sci-fi epic that stars Adam Driver, Nathalie Emmanuel, Giancarlo Esposito and DB Sweeney. The film screened on Sept. 9 at the Toronto International Film Festival with Coppola and the stars in attendance.
  The film is set to be released on Sept. 27.
"
https://people.com/,people_in_article,7,3,"General views of the Variety Magazine, Rolling Stone, Penske Media Corporation offices",2,https://people.com/francis-ford-coppola-sues-variety-libel-15-million-dollars-over-megalopolis-story-8710787,"A July 26 article published by 'Variety' alleged inappropriate behavior by the director towards female extras  Daniele Venturelli/Daniele Venturelli / Getty  Francis Ford Coppola is suing Variety for libel after the Hollywood trade outlet published a story that alleged inappropriate behavior by the director towards female extras on the set of his upcoming film Megalopolis.
  The suit, which was filed in the Superior Court of California, Los Angeles on Wednesday, Sept. 11 and reviewed by PEOPLE, names Variety and executive editors Tatiana Siegel and Brent Lang. Siegel and Lang appear on the byline for the article, which was initially published on July 26, 2024 and remains live on the Variety website.
  In the suit, Coppola, 85, claims that Variety knew the allegations leveraged against him were ""false"" and they were made to ""harm Coppola's reputation and cause him severe emotional distress."" He further says ""harm has been caused"" and he is seeking no less than $15 million in damages and a jury trial.
  On Wednesday night, a rep for Coppola issued the following statement on behalf of the director to PEOPLE.
  “Nothing in my 60+ years career can equal the painstakingly difficult, yet artistically triumphant journey of bringing Megalopolis to the screen. It was a collaboration of hundreds of artists, from extras to box office stars, to whom I consistently displayed the utmost respect and my deepest gratitude,"" the statement read.
  ""To see our collective efforts tainted by false, reckless and irresponsible reporting is devastating. No publication, especially a legacy industry outlet, should be enabled to use surreptitious video and unnamed sources in pursuit of their own financial gain,"" it continued. ""While I have no intention of litigating this in the media, I will vigorously defend my reputation and have trust in the courts to hold them accountable.""
  Reps for Variety and its parent company PMC did not immediately respond to PEOPLE's request for comment.
 AaronP/Bauer-Griffin/GC Images  The Variety story published in July, which is at the center of Coppola's complaint, cited anonymous sources that claimed the director tried to kiss female extras in a nightclub scene that were ""topless"" or ""scantily clad."" The source was also allegedly reported as claiming at one point after multiple takes, that Coppola grabbed a microphone and said out loud, ""Sorry, if I come up to you and kiss you. Just know it’s solely for my pleasure.""
  The lawsuit also complains about the Variety article's inclusion of video footage reportedly from the scene in question, where Coppola seemingly kisses and dances with female extras while filming in a night club. Siegel and Lang wrote that the video corroborated claims that Coppola was trying to kiss extras that initially surfaced in an article by The Guardian on May 14.
  Background actress Rayna Menz, who appears in the footage, refuted the claims against Coppola in an Instagram message. Menz told Variety's sister publication Deadline that the director “was nothing but professional, a gentleman, he was like this cute Italian grandfather, running around the set.""
  In the court filings, Coppola’s attorneys asserted that before filing the lawsuit, he “provided evidence to Variety that the above allegations were false and Coppola requested that the allegations be retracted. Variety refused and doubled down. It repeated the same allegations and thereby emphasized its malice toward Coppola. In order to clear his name and obtain a public determination of the falsity of Variety’s allegations, Coppola has brought this case.""
 Robert Okine/Getty  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer​​, from celebrity news to compelling human interest stories.
  Megalopolis is a sci-fi epic that stars Adam Driver, Nathalie Emmanuel, Giancarlo Esposito and DB Sweeney. The film screened on Sept. 9 at the Toronto International Film Festival with Coppola and the stars in attendance.
  The film is set to be released on Sept. 27.
"
https://people.com/,people_in_article,8,1,"Former film producer Harvey Weinstein arrives at at Manhattan Criminal Court in New York on May 1, 2024, for a preliminary hearing after his rape conviction was overturned. ",2,https://people.com/harvey-weinstein-indicted-three-new-charges-8710529,"The former Hollywood mogul faces a retrial on sexual assault and rape charges after an appeals court overturned his 2020 conviction in April  STEVEN HIRSCH/POOL/AFP via Getty  Harvey Weinstein has been indicted by a grand jury on new charges in New York, prosecutors said Thursday, Sept. 12, in Manhattan Supreme Court.
  Weinstein did not appear in court because he is still recovering in the hospital from heart surgery earlier this week.
  His attorneys attended the hearing, where prosecutors announced that a grand jury indicted Weinstein on the additional charges, The Hollywood Reporter was first to report.
  Weinstein, 72, will be arraigned on the additional charges, which are allegations from three alleged victims, at a later date, prosecutors said, ABC News and NBC News report.
  According to the Associated Press, the new allegations against Weinstein encompass three alleged sexual assaults in New York City.
  The additional charges are under seal, according to NBC News.
  In a statement to PEOPLE following the handing down of the indictments, Weinstein's representative, Juda Engelmayer said, in part, ""Harvey is resting in a hospital following heart surgery and is connected to monitors and various IV tubes, as well as bags to relieve the fluids from his body.""
  Engelmayer's statement added, ""The district attorney announced that they have indictments ready, but they have not yet served them. We have no idea what's in them, who they are about, or when any instances have occurred, but the district attorney said that they expect us to be ready to try those in November.""
  NBC News was first to report that a grand jury had been convened to hear from alleged victims who had come forward with new accusations against the disgraced former Hollywood studio head.
  Prosecutors said they will file a motion to consolidate all the indictments related to his case, THR reports.
  On Monday, Sept. 9, Weinstein, 72, underwent emergency heart surgery at Bellevue Hospital in Manhattan, Juda Engelmayer and Curtis Rothfeld said in a statement sent to PEOPLE.
  The night before, Weinstein was transferred from New York City’s Rikers Island where he has been jailed since his 2020 rape conviction was overturned in April, to Bellevue, his representatives said.
  ""We can confirm that Mr. Weinstein had a procedure and surgery on his heart today however cannot comment any further than that,"" Weinstein’s representatives said.
  He underwent pericardiocentesis surgery to “alleviate the massive amount of fluid on his lung and heart,” Rothfeld told NBC News. 
  Weinstein was kept in the ICU after his surgery, NBC News reports.
  Want to keep up with the latest crime coverage? Sign up for  PEOPLE's free True Crime newsletter for breaking crime news, ongoing trial coverage and details of intriguing unsolved cases.
  In February 2020, Weinstein was found guilty in New York City of first-degree criminal sexual act and third-degree rape during a the landmark #MeToo case, the New York Times reported at the time. He was sentenced to 23 years in prison.
  On April 25, 2024, the New York Court of Appeals overturned that conviction in 4-to-3 decision. 
  The state’s highest court overturned the conviction after finding that trial judge James Burke erroneously allowed three women whose allegations were not a part of the criminal case against Weinstein to testify about his “prior bad acts.”
  On July 19, Manhattan Supreme Court Judge Curtis Farber set a tentative date for a retrial on Weinstein’s rape and sexual assault charges for Nov. 12.
  At an earlier hearing on July 9, prosecutors said Weinstein could potentially face new charges during the retrial.
  During the July 9 hearing, assistant District Attorney Nicole Blumberg said the state was still investigating additional claims of sexual assault and wasn't ready to send an indictment to the grand jury at this time.
  ""We spoke to several individuals who claimed Weinstein raped them in Manhattan,"" Blumberg said during the hearing, noting that the claims would fall within the statute of limitations.
  “They have a defendant and are looking for crimes,"" Aidala said at the hearing in regard to the alleged investigation. ""That's not how it’s supposed to be.”
  Weinstein currently remains imprisoned for a 2022 conviction of rape in California, where he was sentenced to 16 years in prison in 2023.
  Weinstein’s attorney, Arthur Aidala, and the Manhattan District Attorney’s Office did not immediately respond to PEOPLE’s requests for comment.
  If you or someone you know has been sexually assaulted, please contact the National Sexual Assault Hotline at 1-800-656-HOPE (4673) or go to rainn.org.
"
https://people.com/,people_in_article,9,1,Jessica Biel and Justin Timberlake attend Justin Timberlake's 'EVERYTHING I THOUGHT IT WAS' Album Release Party,1,https://people.com/justin-timberlake-accepted-dwi-plea-deal-to-move-on-source-exclusive-8710689,"Timberlake reached a plea deal in his case that will see him plead guilty to a less serious offense Kevin Mazur/Getty  Justin Timberlake is focused on the future after a difficult summer.
  PEOPLE confirmed Timberlake, 43, recently reached a plea deal in his DWI case — and now a source tells PEOPLE that he’s ready to put the legal drama behind him.
  “He’s a family man, and this is his focus. He accepted a plea deal because he wants to move on,” the source says. “The court case has been a distraction. He doesn’t want his family to be affected by it.”
  The “Selfish” singer — who is married to actress Jessica Biel, 42, with whom he shares sons Silas, 9, and Phineas, 4 — was arrested in Sag Harbor, N.Y., on June 18 and charged with driving while intoxicated.
 Jerritt Clark/Getty Images  He’s due in court for a hearing in New York on Friday, Sept. 13, and TMZ and the Associated Press reported that he has agreed to plead guilty to a less serious offense. His attorney Edward Burke Jr. has maintained that the star was “not intoxicated” when he was arrested. Still, Timberlake had his license suspended for a year in the state of New York at a hearing in August, something Burke said was “standard.”
  “It’s not like he’s getting off completely — his license is still suspended,” the source adds. “Jess has not been happy about it. She’s encouraged him to accept the plea deal.”
  The 10-time Grammy winner is currently on his Forget Tomorrow World Tour, which the source says is “his priority as well.” He is next scheduled to play on Sept. 28 in Newark, N.J. and will be on the road through June 2025. The tour is on track to land in the top 10 of the year-end tours list per Billboard.  
 JB Lacroix/WireImage  At a Chicago concert in June shortly after his arrest, Timberlake told fans he'd had a ""tough week,"" but that he appreciated their support.
  ""I know sometimes I'm hard to love but you keep on loving me and I love you right back,"" he said to cheers.
  A source told PEOPLE at the time that Timberlake and Biel had “moved on from the arrest,” and were focused on work, with him on tour and her shooting the upcoming Prime Video series The Better Sister.
"
https://people.com/,people_in_article,9,2,"Justin Timberlake attends the 2018 iHeartRadio Music Festival at T-Mobile Arena on September 22, 2018 in Las Vegas, Nevada.",1,https://people.com/justin-timberlake-accepted-dwi-plea-deal-to-move-on-source-exclusive-8710689,"Timberlake reached a plea deal in his case that will see him plead guilty to a less serious offense Kevin Mazur/Getty  Justin Timberlake is focused on the future after a difficult summer.
  PEOPLE confirmed Timberlake, 43, recently reached a plea deal in his DWI case — and now a source tells PEOPLE that he’s ready to put the legal drama behind him.
  “He’s a family man, and this is his focus. He accepted a plea deal because he wants to move on,” the source says. “The court case has been a distraction. He doesn’t want his family to be affected by it.”
  The “Selfish” singer — who is married to actress Jessica Biel, 42, with whom he shares sons Silas, 9, and Phineas, 4 — was arrested in Sag Harbor, N.Y., on June 18 and charged with driving while intoxicated.
 Jerritt Clark/Getty Images  He’s due in court for a hearing in New York on Friday, Sept. 13, and TMZ and the Associated Press reported that he has agreed to plead guilty to a less serious offense. His attorney Edward Burke Jr. has maintained that the star was “not intoxicated” when he was arrested. Still, Timberlake had his license suspended for a year in the state of New York at a hearing in August, something Burke said was “standard.”
  “It’s not like he’s getting off completely — his license is still suspended,” the source adds. “Jess has not been happy about it. She’s encouraged him to accept the plea deal.”
  The 10-time Grammy winner is currently on his Forget Tomorrow World Tour, which the source says is “his priority as well.” He is next scheduled to play on Sept. 28 in Newark, N.J. and will be on the road through June 2025. The tour is on track to land in the top 10 of the year-end tours list per Billboard.  
 JB Lacroix/WireImage  At a Chicago concert in June shortly after his arrest, Timberlake told fans he'd had a ""tough week,"" but that he appreciated their support.
  ""I know sometimes I'm hard to love but you keep on loving me and I love you right back,"" he said to cheers.
  A source told PEOPLE at the time that Timberlake and Biel had “moved on from the arrest,” and were focused on work, with him on tour and her shooting the upcoming Prime Video series The Better Sister.
"
https://people.com/,people_in_article,9,3,"Justin Timberlake performs on stage during his The Forget Tomorrow World Tour at Rogers Arena on April 29, 2024 in Vancouver, British Columbia.",1,https://people.com/justin-timberlake-accepted-dwi-plea-deal-to-move-on-source-exclusive-8710689,"Timberlake reached a plea deal in his case that will see him plead guilty to a less serious offense Kevin Mazur/Getty  Justin Timberlake is focused on the future after a difficult summer.
  PEOPLE confirmed Timberlake, 43, recently reached a plea deal in his DWI case — and now a source tells PEOPLE that he’s ready to put the legal drama behind him.
  “He’s a family man, and this is his focus. He accepted a plea deal because he wants to move on,” the source says. “The court case has been a distraction. He doesn’t want his family to be affected by it.”
  The “Selfish” singer — who is married to actress Jessica Biel, 42, with whom he shares sons Silas, 9, and Phineas, 4 — was arrested in Sag Harbor, N.Y., on June 18 and charged with driving while intoxicated.
 Jerritt Clark/Getty Images  He’s due in court for a hearing in New York on Friday, Sept. 13, and TMZ and the Associated Press reported that he has agreed to plead guilty to a less serious offense. His attorney Edward Burke Jr. has maintained that the star was “not intoxicated” when he was arrested. Still, Timberlake had his license suspended for a year in the state of New York at a hearing in August, something Burke said was “standard.”
  “It’s not like he’s getting off completely — his license is still suspended,” the source adds. “Jess has not been happy about it. She’s encouraged him to accept the plea deal.”
  The 10-time Grammy winner is currently on his Forget Tomorrow World Tour, which the source says is “his priority as well.” He is next scheduled to play on Sept. 28 in Newark, N.J. and will be on the road through June 2025. The tour is on track to land in the top 10 of the year-end tours list per Billboard.  
 JB Lacroix/WireImage  At a Chicago concert in June shortly after his arrest, Timberlake told fans he'd had a ""tough week,"" but that he appreciated their support.
  ""I know sometimes I'm hard to love but you keep on loving me and I love you right back,"" he said to cheers.
  A source told PEOPLE at the time that Timberlake and Biel had “moved on from the arrest,” and were focused on work, with him on tour and her shooting the upcoming Prime Video series The Better Sister.
"
https://people.com/,people_in_article,10,1,"whirlwind week for Gerry Turner! A group date featuring Jesse Palmer and Kaitlyn Bristowe as well as one-on-one time with two women help confirm his feelings are growing stronger every day, which only makes handing out roses more difficult. T",3,https://people.com/golden-bachelorette-joan-vassos-reveals-why-getting-engaged-wasnt-a-need-exclusive-8710502,"The private school administrator tells PEOPLE that the ending of her season ""was exactly what it was supposed to be""  Golden Bachelorette Joan Vassos didn't need a ring at the end of her season, as long as she left with someone with whom she could see a future.
  “I said all along I didn't need to leave engaged,” Vassos, 61, tells PEOPLE in this week’s issue. “My goal was to leave in a committed relationship. I wanted to have somebody I saw a future with and that we wanted to see how it works in the real world outside of the Bachelor bubble. I didn't want to go through all of this and be at the same place I was when I came to the mansion.”
  The private school administrator — who departed early from Gerry Turner’s season of The Golden Bachelor to be with her daughter after she gave birth — also went into her journey knowing she wouldn’t relocate from her home in Maryland for a new relationship.
  “I would never want to leave my family,” Vassos says. “My kids and my grandkids all live really close to me and not being close to them all the time would not work for me. They're the most important people in my life. I felt that anybody that I would be a good match for, they would have the same family values as I have and would not want to leave their family.”
 John Fleenor/ABC  Vassos realized that she and a potential partner from the show would “have to figure out a different way to make it work” if they didn’t live in the same area.
  “My thought was that, depending on your working status, you could go and spend two weeks at their house and two weeks at your house, or have another location where you would all gather and maybe each other's families would come,” Vassos explains. “You figure it out for a while until you figure out a permanent arrangement, and that could be, feasibly, years.”
  For more on The Golden Bachelorette, pick up the latest issue of PEOPLE, on newsstands Friday, or subscribe here.
  One of Vassos’s suitors, Pablo, hails from Maryland, which she did not expect. “Going into this journey, I assumed that I was not going to have anybody from Maryland or not many people that were geographically really desirable,” she says. “But in the immediate present, I'm not leaving my kids. I don't expect anybody to leave their families. You figure it out. You put the burden on yourself, not in your families.”
 Brian Bowen Smith/Disney  Though Vassos recognized distance might be a factor in a relationship with someone she met on The Golden Bachelorette, she thought going on the show would be more successful in helping her find a partner than dating apps have been.
  “Up until that point, I really was not having a fun time dating,” Vassos admits. “I tried a dating app. I was always hoping a friend would set me up with somebody, and none of those things really seemed to work. I wanted to date, but it seemed like such an effort. I didn't really know how to do it.”
  The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now!
  After leaving 73-year-old Turner’s season, Vassos says she “didn't dive really back into the whole dating thing” as she continued to focus on supporting her family.
  “I posted a video in the beginning of the year and I said my New Year's resolutions, and one of them was to get back out there and start dating,” she recalls. “And then I got a call soon after that saying that they were considering me as a potential Golden Bachelorette and was I interested? So then I definitely didn't date.”
 Disney/Michael Le Brecht  While Vassos can’t say how her season ends, she teases that “the final result was exactly what it was supposed to be.”
  “The journey was wonderful for me, and I ended up being exactly where I think I should be,” she says. “I learned so much about myself. The journey was very revealing and it was joyful, it was exhausting. I can't imagine my life now without having gone through this. I am such a happier person at the end of this journey than I was before I went on it.”
  Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer​​, from celebrity news to compelling human interest stories.
  The Golden Bachelorette premieres Wednesday, Sept. 18 at 8 p.m. ET on ABC.
"
